age,income,visa_type,language_score,job_experience,country_risk,prior_rejection,funds_available,ties_to_home,rejected
51,114219.0,Student,4.1,13,2,0,81236.0,0.54,0
58,649912.0,Student,6.8,8,3,0,53036.0,0.44,1
46,42446.0,Work,5.0,22,2,0,351254.0,0.75,0
21,14355.0,Work,6.9,12,2,0,10312.0,0.98,0
22,5218.0,Student,7.2,15,2,0,178339.0,0.51,0
28,32622.0,Work,4.2,19,3,0,16123.0,0.9,0
38,57245.0,Tourist,4.3,12,3,0,291426.0,0.91,0
52,22255.0,Work,4.4,8,3,1,206315.0,0.5,1
29,84386.0,Work,8.3,20,1,0,12943.0,0.35,0
43,213381.0,Tourist,8.6,11,2,0,50750.0,0.91,0
36,3329.0,Work,6.2,11,3,0,32331.0,0.86,0
24,34237.0,Student,8.4,9,2,0,31995.0,0.74,0
24,1268.0,Student,6.4,1,1,0,6425.0,0.57,0
43,6496.0,Work,6.0,24,2,0,18419.0,0.45,0
57,64848.0,Student,6.7,21,2,0,41883.0,0.53,0
22,20533.0,Tourist,8.0,4,1,0,52356.0,0.37,0
38,1966.0,Tourist,5.1,10,1,0,69659.0,0.88,0
31,106390.0,Student,5.5,23,2,0,18855.0,0.4,0
21,9751.0,Work,8.2,1,3,0,104210.0,0.39,1
40,78931.0,Work,8.6,20,1,0,16773.0,0.92,0
59,47526.0,Student,4.6,9,2,0,4427.0,0.78,0
37,6313.0,Work,7.5,7,2,0,1403.0,0.48,0
32,81094.0,Work,4.0,19,1,1,6891.0,0.49,1
46,35523.0,Work,5.2,9,3,0,16783.0,0.91,0
25,28640.0,Student,4.3,10,3,0,37909.0,0.71,0
58,10914.0,Work,6.6,8,1,0,392135.0,0.59,0
36,4213.0,Student,5.7,6,3,0,14434.0,0.93,0
56,11754.0,Work,4.7,11,3,0,120695.0,0.44,1
45,11377.0,Student,4.0,6,3,0,10764.0,0.68,1
44,79018.0,Work,5.9,15,1,0,77509.0,0.95,0
21,1857.0,Student,5.5,24,3,0,21683.0,0.64,0
32,200000.0,Student,4.2,18,1,0,226737.0,0.51,0
52,217161.0,Student,8.3,15,3,0,278359.0,1.0,0
54,8421.0,Tourist,6.1,14,3,1,333884.0,0.67,1
18,180297.0,Student,7.9,13,3,0,30860.0,0.59,0
20,4874.0,Work,6.1,12,1,0,65075.0,0.53,0
41,119454.0,Student,4.3,2,3,0,39000.0,0.52,0
44,6441.0,Work,6.0,12,1,0,68657.0,0.41,0
57,103793.0,Work,8.4,6,1,0,118998.0,0.85,0
53,2550.0,Student,4.0,1,3,0,37391.0,0.58,1
51,111779.0,Student,8.5,9,2,0,55589.0,0.7,0
46,152188.0,Student,7.3,14,1,0,535346.0,0.77,0
41,2430.0,Work,9.0,2,2,0,236781.0,0.67,0
41,307395.0,Student,8.6,5,3,1,9298.0,0.51,1
59,101493.0,Work,8.3,24,2,0,36898.0,0.84,0
21,1100.0,Student,4.2,13,1,0,11629.0,0.67,0
20,10562.0,Work,5.4,3,2,0,102212.0,0.4,0
51,104444.0,Work,5.9,14,2,0,6226.0,0.47,0
40,65164.0,Student,7.5,4,2,0,161548.0,0.45,0
40,26048.0,Tourist,7.2,5,3,0,10467.0,0.63,0
22,88605.0,Tourist,4.9,18,3,0,8074.0,0.36,0
48,5937.0,Student,7.7,17,1,0,5867.0,0.74,0
58,23648.0,Work,4.8,19,1,0,3208.0,0.91,0
23,6196.0,Student,6.3,5,3,0,27609.0,0.77,0
54,26963.0,Work,6.9,3,2,0,27310.0,0.49,0
27,98869.0,Student,8.4,11,3,0,8191.0,0.63,0
57,71135.0,Tourist,7.2,23,2,1,8078.0,0.49,1
24,30771.0,Student,8.8,24,3,0,149364.0,0.54,0
56,97201.0,Tourist,9.0,23,2,0,65173.0,0.82,0
55,112675.0,Work,6.5,13,3,1,63865.0,0.7,1
38,326434.0,Student,4.3,6,2,0,16130.0,0.43,0
37,126906.0,Student,4.1,1,1,0,12994.0,0.82,0
20,58961.0,Work,8.3,1,1,0,3638.0,0.99,0
39,89423.0,Student,6.5,20,3,0,124208.0,0.84,0
21,31740.0,Tourist,5.8,19,3,0,198966.0,0.62,0
45,14474.0,Tourist,5.4,3,3,0,81429.0,0.46,1
29,80936.0,Work,5.4,19,3,0,24659.0,0.5,0
55,68575.0,Work,4.4,22,2,1,18199.0,0.34,1
53,34130.0,Student,5.5,2,1,0,89055.0,0.51,0
58,16450.0,Tourist,7.2,1,1,0,177033.0,0.76,0
22,15137.0,Student,5.9,20,3,0,93212.0,0.81,0
30,11931.0,Student,8.7,5,1,1,21404.0,0.68,1
40,144866.0,Student,7.3,13,3,0,142172.0,0.92,0
47,129009.0,Tourist,8.3,7,3,0,116595.0,0.42,0
54,120965.0,Student,4.6,10,1,0,103209.0,0.67,0
42,4547.0,Tourist,6.3,18,1,0,7379.0,0.38,0
44,12850.0,Work,4.2,14,1,1,6536.0,0.48,1
31,14972.0,Student,8.5,19,1,0,20829.0,0.95,0
53,8873.0,Work,4.7,19,2,0,271724.0,0.97,0
56,360012.0,Student,8.0,19,2,0,46867.0,0.4,0
33,40163.0,Student,8.6,22,2,0,6075.0,0.6,0
39,36059.0,Work,6.2,19,2,0,27840.0,0.83,0
38,10950.0,Student,5.9,13,1,0,23665.0,0.77,0
38,80269.0,Student,7.0,22,1,0,264038.0,0.79,0
25,589662.0,Student,7.7,3,1,0,37514.0,0.73,0
33,24870.0,Work,7.2,9,2,1,39143.0,0.43,1
48,15518.0,Work,4.0,7,3,1,1142790.0,0.85,1
59,19228.0,Student,7.9,4,3,0,23603.0,0.75,1
27,13588.0,Student,4.7,17,2,0,190986.0,0.67,0
49,21932.0,Student,6.2,24,1,0,8349.0,0.35,0
51,8802.0,Student,5.4,24,2,0,43501.0,0.42,1
26,5827.0,Work,8.6,16,1,0,16840.0,0.84,0
34,21336.0,Student,6.5,4,1,0,102009.0,0.56,0
28,24876.0,Work,6.6,2,3,0,18562.0,0.69,0
49,14623.0,Tourist,4.4,9,1,0,178882.0,0.91,0
27,195921.0,Tourist,8.5,20,2,0,249951.0,0.41,0
39,41078.0,Student,5.2,3,3,0,19676.0,0.42,1
34,67083.0,Work,6.1,18,3,0,54115.0,0.58,0
21,69810.0,Tourist,8.9,22,1,0,39109.0,0.77,0
42,25770.0,Student,4.6,4,1,0,3394.0,0.42,0
38,30576.0,Tourist,7.6,0,2,0,15521.0,0.67,0
54,6062.0,Tourist,5.3,3,2,0,24525.0,0.78,0
55,58922.0,Student,6.1,0,1,0,22090.0,0.51,0
18,13360.0,Work,6.1,14,1,1,3731.0,0.55,1
42,8437.0,Student,8.7,2,2,0,60211.0,0.91,0
53,155274.0,Student,4.1,9,1,0,12083.0,0.43,0
34,2986.0,Tourist,5.8,4,1,0,6890.0,0.84,0
58,290284.0,Tourist,8.3,21,2,0,7219.0,0.43,0
41,257789.0,Tourist,8.6,10,1,0,32537.0,0.6,0
19,15782.0,Student,5.6,16,3,0,6224.0,0.81,0
57,320552.0,Tourist,5.2,8,2,0,52671.0,0.56,0
32,5811.0,Tourist,6.3,12,2,0,150819.0,0.35,0
49,97844.0,Tourist,7.7,13,1,0,9721.0,0.55,0
56,22589.0,Tourist,4.8,8,3,0,59771.0,0.46,1
23,1466.0,Work,7.9,16,1,0,126457.0,0.41,0
18,8548.0,Student,6.6,6,3,0,7905.0,0.72,0
40,16954.0,Student,4.7,15,3,0,78142.0,0.33,1
56,70863.0,Student,7.4,19,2,0,146995.0,0.89,0
34,10768.0,Work,7.1,12,2,0,88128.0,0.83,0
51,14622.0,Student,7.1,13,1,0,42785.0,0.83,0
58,49587.0,Work,7.8,17,2,0,449026.0,0.82,0
46,45805.0,Student,4.9,10,3,0,34470.0,0.49,1
26,19195.0,Tourist,7.5,1,1,1,11920.0,0.39,1
30,13985.0,Student,8.4,21,1,0,5537.0,0.99,0
23,90126.0,Work,6.7,5,3,0,84557.0,1.0,0
23,13867.0,Work,6.4,4,2,0,17196.0,0.96,0
37,3699.0,Student,8.0,2,2,0,17289.0,0.77,0
20,12190.0,Work,4.7,6,3,0,15767.0,0.62,0
34,50022.0,Work,5.7,2,1,0,52397.0,0.44,0
29,17607.0,Work,8.3,12,2,0,19656.0,0.68,0
18,10362.0,Tourist,6.5,22,2,0,6465.0,0.51,0
34,3354.0,Student,8.2,1,2,0,206194.0,0.44,0
20,17749.0,Tourist,5.3,23,3,0,13147.0,0.84,0
43,31004.0,Tourist,5.9,1,2,0,36031.0,0.38,0
32,4861.0,Tourist,8.1,17,1,0,43836.0,0.85,0
53,16582.0,Student,4.8,3,3,1,37018.0,0.46,1
49,4269.0,Student,8.5,16,3,0,137775.0,0.3,1
49,18157.0,Work,5.5,10,2,0,75131.0,0.41,0
21,293092.0,Student,8.9,6,3,1,15311.0,0.89,1
35,28497.0,Student,8.1,1,1,0,29860.0,0.66,0
36,2054.0,Student,6.3,14,1,0,29454.0,0.84,0
52,36196.0,Work,7.7,13,2,0,62364.0,0.51,0
57,157585.0,Student,6.8,13,2,0,28678.0,0.94,0
31,2763.0,Tourist,8.3,5,1,0,28597.0,0.93,0
50,4591.0,Work,6.6,4,1,0,28297.0,0.52,0
31,32452.0,Student,8.9,13,3,0,10004.0,0.9,0
51,19328.0,Tourist,4.7,20,3,0,31867.0,0.47,0
21,135504.0,Tourist,7.4,3,1,0,39263.0,0.98,0
41,16798.0,Student,5.2,13,2,0,127530.0,0.66,0
46,75976.0,Student,5.0,4,2,0,38342.0,0.69,0
36,217979.0,Student,6.0,11,2,0,74875.0,0.31,0
23,5995.0,Tourist,5.8,24,3,1,59006.0,0.82,1
50,67610.0,Student,4.2,12,2,0,203913.0,0.47,0
57,12073.0,Work,6.1,11,2,0,49279.0,0.42,1
36,794.0,Work,8.8,16,1,0,42366.0,0.56,0
18,45007.0,Work,6.3,17,1,0,52905.0,0.53,0
22,54131.0,Work,5.5,11,3,0,23677.0,0.4,0
44,2156.0,Student,8.7,22,3,0,119304.0,0.85,0
33,11149.0,Student,6.5,8,1,1,12271.0,0.8,1
23,8652.0,Student,5.4,18,3,0,203600.0,0.5,1
57,74234.0,Work,7.9,21,2,0,36351.0,0.65,0
30,2156.0,Tourist,5.1,20,2,0,38026.0,0.5,0
52,25852.0,Tourist,5.2,24,1,0,13951.0,0.37,0
36,659.0,Student,5.6,14,2,0,36628.0,0.58,0
29,38920.0,Student,6.0,8,3,0,45797.0,0.56,0
33,26574.0,Tourist,6.9,12,1,0,23101.0,0.92,0
27,10235.0,Tourist,6.6,14,1,0,7804.0,0.76,0
42,187671.0,Student,7.7,11,2,0,27652.0,0.84,0
37,431.0,Work,7.6,9,1,0,17038.0,0.77,0
48,21435.0,Student,4.2,2,2,0,15691.0,0.49,0
21,132773.0,Student,4.7,9,1,0,61318.0,0.87,0
40,26721.0,Work,5.1,17,3,0,155835.0,0.78,0
19,170945.0,Tourist,7.0,9,2,0,46632.0,0.37,0
39,11205.0,Student,8.5,3,1,0,20722.0,0.62,0
54,17142.0,Work,5.6,24,1,0,830530.0,0.32,0
25,140068.0,Work,8.8,2,1,0,78999.0,0.55,0
24,84274.0,Work,4.9,19,2,0,786037.0,0.74,0
31,805227.0,Work,8.6,17,1,0,48160.0,0.66,0
20,25699.0,Student,8.0,16,2,0,13940.0,0.63,0
33,29744.0,Student,5.9,4,3,0,401913.0,0.44,0
36,11025.0,Work,5.0,19,3,0,252536.0,0.38,1
35,16219.0,Work,6.0,9,2,0,528347.0,0.58,0
33,110979.0,Student,5.1,1,3,0,147521.0,0.6,0
25,22018.0,Work,6.8,21,2,0,20057.0,0.81,0
50,6562.0,Work,6.9,20,1,0,5884.0,0.39,0
29,12531.0,Work,7.8,0,2,0,22862.0,0.54,0
28,19235.0,Work,6.6,15,3,1,36440.0,0.54,1
22,7232.0,Work,5.7,9,3,0,11436.0,0.59,0
44,11082.0,Student,8.6,2,2,0,6825.0,0.39,0
29,4916.0,Work,4.4,3,1,0,16383.0,0.77,0
34,11685.0,Student,8.0,0,2,0,49241.0,0.57,0
23,126667.0,Work,6.0,11,2,0,25102.0,0.68,0
50,23685.0,Work,4.9,12,2,0,44025.0,0.36,0
22,883794.0,Student,4.6,7,1,0,213087.0,0.79,0
45,7004.0,Student,5.1,18,1,0,42293.0,0.76,0
31,45626.0,Student,4.6,4,1,0,162449.0,0.6,0
22,30740.0,Work,6.3,11,1,0,9767.0,0.63,0
50,58434.0,Student,5.7,18,3,0,15467.0,0.49,0
58,8874.0,Student,5.8,3,2,1,27656.0,0.51,1
36,12674.0,Work,4.8,14,1,0,6219.0,0.96,0
39,40574.0,Student,7.3,24,2,0,10947.0,0.31,0
22,10332.0,Student,7.0,12,2,1,58502.0,0.69,1
19,1540.0,Tourist,8.9,12,2,0,136928.0,0.52,0
47,157263.0,Tourist,4.8,2,3,0,11464.0,0.55,0
56,83462.0,Student,8.2,7,1,0,35895.0,0.67,0
21,11782.0,Work,4.2,21,3,0,30427.0,0.58,0
50,30561.0,Work,4.4,5,3,1,67197.0,0.4,1
30,99732.0,Tourist,7.2,16,2,0,26871.0,0.46,0
37,165435.0,Work,6.0,10,3,0,31914.0,0.32,0
24,25755.0,Work,5.2,6,1,0,65199.0,0.56,0
32,9154.0,Tourist,4.0,14,1,0,3747.0,0.93,0
40,198075.0,Student,7.3,3,3,0,164141.0,0.64,0
31,25389.0,Work,6.2,7,3,0,42375.0,0.68,0
40,17663.0,Work,4.9,24,1,0,11664.0,0.61,0
36,32690.0,Tourist,8.9,1,2,0,23756.0,0.92,0
46,124504.0,Tourist,5.8,23,3,0,142188.0,0.6,0
37,20781.0,Student,5.5,10,1,0,1766.0,0.83,0
46,96664.0,Student,6.6,7,1,0,42527.0,0.83,0
41,16110.0,Student,5.4,21,2,0,62429.0,0.65,0
35,54917.0,Student,5.4,18,2,1,317912.0,0.76,1
27,5313.0,Work,8.8,4,1,0,5940.0,0.61,0
58,109580.0,Work,5.3,17,3,0,39724.0,0.82,1
25,7990.0,Work,7.0,5,2,0,30434.0,0.9,0
43,43868.0,Work,4.2,18,1,0,810374.0,0.92,0
46,2369.0,Student,4.8,19,3,0,111390.0,0.37,1
27,22862.0,Work,4.1,24,2,0,201319.0,0.53,0
34,29208.0,Tourist,6.7,4,2,0,107441.0,0.51,0
19,7927.0,Work,6.5,12,2,0,6492.0,0.89,0
23,18682.0,Student,5.7,22,3,0,84152.0,0.75,0
22,32635.0,Student,7.5,11,1,0,157704.0,0.58,0
45,51272.0,Student,7.1,8,1,0,467441.0,0.55,0
58,25597.0,Work,7.0,4,3,0,36139.0,0.31,1
22,162538.0,Student,5.7,16,3,0,2961.0,0.92,0
35,125166.0,Tourist,5.6,17,1,0,23900.0,0.86,0
43,21038.0,Tourist,8.4,2,2,0,29576.0,0.62,0
37,2994.0,Work,6.7,18,1,0,38251.0,0.33,0
58,10608.0,Student,5.4,14,3,0,1053539.0,0.92,1
44,778.0,Work,6.7,16,1,0,36551.0,0.5,0
29,16736.0,Tourist,5.3,8,1,0,21594.0,0.55,0
24,180346.0,Student,4.9,24,3,0,19266.0,0.92,0
20,72151.0,Tourist,5.4,3,3,0,46650.0,0.7,0
27,24966.0,Work,7.1,8,2,0,17835.0,0.63,0
51,7397.0,Student,6.6,3,3,0,7029.0,0.61,0
42,26462.0,Work,4.8,23,2,0,36927.0,0.67,0
52,538661.0,Student,8.5,2,2,1,81317.0,0.39,1
33,205161.0,Work,6.5,8,2,0,8305.0,0.49,0
19,17581.0,Work,8.0,10,3,0,34699.0,0.31,0
41,2385.0,Student,5.7,10,1,1,202186.0,0.94,1
27,604492.0,Student,8.8,19,2,0,3918.0,0.93,0
55,7382.0,Student,7.8,7,3,0,21633.0,0.73,0
39,48782.0,Work,6.3,1,3,0,97697.0,0.58,0
43,2126.0,Student,8.5,15,1,0,26198.0,0.71,0
56,13567.0,Work,7.6,22,1,0,36591.0,0.61,0
44,2113.0,Student,6.2,1,2,0,69601.0,0.9,0
46,3855.0,Student,8.9,20,1,0,5450.0,0.7,0
55,5502.0,Student,5.5,24,1,0,8383.0,0.85,0
37,45049.0,Student,5.3,20,3,0,69857.0,0.4,1
44,19070.0,Student,8.5,19,2,0,74061.0,0.95,0
58,1287726.0,Tourist,7.5,23,2,0,17655.0,0.38,0
37,120656.0,Work,5.7,4,1,0,277803.0,0.83,0
36,124646.0,Tourist,5.2,8,2,0,41172.0,0.6,0
37,46887.0,Student,4.9,24,2,0,13080.0,0.77,0
52,33325.0,Tourist,5.6,1,2,0,87213.0,0.92,0
19,131083.0,Work,4.6,8,3,0,37197.0,0.65,0
47,619.0,Work,4.7,10,1,1,12155.0,0.95,1
51,8662.0,Student,7.9,7,3,0,4795.0,0.47,1
39,2862.0,Student,4.3,6,2,0,25515.0,0.92,0
20,1304.0,Tourist,6.2,5,2,0,10478.0,0.59,0
23,6953.0,Work,6.0,19,2,0,44337.0,0.64,0
32,3938.0,Work,8.8,14,2,0,75040.0,0.6,0
44,132097.0,Student,6.3,14,1,0,3033.0,0.43,0
27,25272.0,Student,4.8,6,1,0,27319.0,0.78,0
26,1080.0,Tourist,4.4,21,1,0,488679.0,0.68,0
50,35280.0,Work,7.7,7,3,0,42359.0,0.87,0
49,4826.0,Work,4.7,16,3,0,21921.0,0.94,0
23,24184.0,Student,8.7,18,1,0,46674.0,0.48,0
58,39759.0,Work,6.8,23,2,1,95257.0,0.8,1
53,7146.0,Student,6.0,1,3,1,51270.0,0.49,1
19,30517.0,Student,7.4,8,3,0,5639.0,0.79,0
46,40260.0,Work,5.0,1,2,0,21041.0,0.53,0
21,17216.0,Work,5.9,12,3,1,16342.0,0.88,1
18,7484.0,Student,4.2,24,2,0,54831.0,0.86,0
36,22131.0,Work,8.4,11,1,0,37325.0,0.44,0
43,17868.0,Work,6.1,22,2,0,90243.0,0.95,0
42,35411.0,Tourist,7.8,3,1,1,8346.0,0.6,0
27,14829.0,Student,8.6,18,2,0,181952.0,0.63,0
32,3685.0,Student,7.3,7,1,0,336614.0,0.48,0
39,17094.0,Tourist,5.9,12,3,0,4808.0,0.54,0
38,35955.0,Work,7.1,13,3,0,97815.0,0.63,0
39,29077.0,Work,5.8,6,3,0,17295.0,0.41,0
53,18650.0,Student,6.8,0,2,0,35889.0,0.7,0
51,10616.0,Tourist,6.2,10,2,0,24440.0,0.7,0
47,9823.0,Work,4.7,22,2,0,162430.0,0.66,0
42,11478.0,Work,7.9,16,2,0,27771.0,0.51,0
45,110662.0,Tourist,6.5,16,1,0,9273.0,0.34,0
18,5315.0,Work,5.0,14,3,0,30760.0,0.89,0
21,25248.0,Student,8.5,20,1,0,2485.0,0.62,0
24,3338.0,Work,8.3,9,3,0,4988.0,0.8,0
26,69362.0,Work,6.8,15,2,0,91299.0,0.35,0
53,9856.0,Work,8.9,4,2,0,38285.0,0.4,0
36,6384.0,Work,8.6,1,1,0,14499.0,0.84,0
18,30430.0,Student,8.5,6,2,0,47319.0,0.77,0
27,549.0,Tourist,4.7,2,1,0,6398.0,0.79,0
53,3136.0,Work,5.5,14,3,0,2398.0,0.32,1
26,37849.0,Student,6.1,10,1,0,39420.0,0.57,0
59,100902.0,Work,8.2,0,1,0,173647.0,0.52,0
49,43322.0,Tourist,8.4,22,1,0,10051.0,0.86,0
49,27150.0,Student,7.8,15,2,0,28630.0,0.57,0
23,818785.0,Student,6.4,10,2,0,83561.0,0.31,0
55,46032.0,Student,4.8,19,1,0,85729.0,0.58,0
34,4597.0,Student,4.2,19,3,0,73456.0,0.5,1
27,102436.0,Student,7.5,18,2,0,9767.0,0.84,0
44,8421.0,Tourist,9.0,6,2,0,43482.0,0.77,0
52,7613.0,Student,5.7,17,1,0,13876.0,0.79,0
38,2776.0,Tourist,6.8,22,1,0,10257.0,0.9,0
42,11883.0,Student,8.1,9,1,0,41969.0,0.97,0
45,3483.0,Tourist,4.9,7,1,0,16818.0,0.99,0
32,50825.0,Student,8.1,1,3,0,49171.0,0.99,0
21,18249.0,Work,7.1,23,2,0,22975.0,0.91,0
46,2860.0,Student,6.8,6,2,0,54821.0,0.71,0
26,19505.0,Student,7.8,7,1,0,140787.0,0.47,0
44,97807.0,Student,5.2,18,2,0,27347.0,0.31,0
43,251046.0,Work,7.1,5,2,0,13088.0,0.55,0
36,1504.0,Student,5.2,0,1,0,122046.0,0.88,0
45,6853.0,Tourist,4.9,22,1,1,91283.0,0.79,1
34,3184.0,Student,7.1,10,3,0,69762.0,0.4,1
58,37434.0,Student,5.3,19,1,0,29109.0,0.3,1
59,2661.0,Student,7.6,3,2,0,9324.0,0.48,1
37,107888.0,Work,6.6,11,3,0,65609.0,0.84,0
57,133993.0,Student,7.5,8,2,0,32616.0,0.77,0
56,75145.0,Student,8.5,22,2,0,22249.0,0.76,0
40,7511.0,Work,4.7,7,3,1,39715.0,0.79,1
49,8255.0,Student,4.3,5,3,0,21468.0,0.49,1
50,11104.0,Work,6.0,17,1,0,103283.0,0.71,0
22,115568.0,Student,7.6,18,1,1,46730.0,0.99,0
51,1725.0,Work,8.4,19,1,0,267315.0,0.5,0
57,39308.0,Tourist,4.2,17,2,0,171608.0,0.91,0
28,5431.0,Student,8.0,0,1,0,15955.0,0.93,0
20,11741.0,Student,4.4,8,2,0,6617.0,0.58,0
50,66451.0,Tourist,6.9,12,3,0,68245.0,0.35,0
28,2268.0,Work,5.7,11,3,0,40603.0,1.0,0
33,14522.0,Work,4.1,17,2,0,126133.0,0.37,0
35,18156.0,Work,4.5,20,3,0,15044.0,0.88,0
47,20825.0,Student,5.8,6,1,1,10079.0,0.54,0
27,18868.0,Tourist,8.8,10,1,0,61487.0,0.73,0
35,50766.0,Work,4.8,17,3,0,204829.0,0.51,0
55,11181.0,Work,5.4,21,3,0,12367.0,0.56,0
36,38103.0,Tourist,9.0,9,1,0,32256.0,0.5,0
53,36126.0,Work,6.4,7,2,1,120168.0,0.44,1
30,33830.0,Work,5.3,13,3,0,63258.0,0.55,0
20,48618.0,Tourist,7.1,13,3,0,22257.0,0.91,0
27,33628.0,Student,6.2,12,2,0,71602.0,0.36,0
55,19254.0,Student,8.3,6,1,0,76770.0,0.31,0
18,3283.0,Student,4.0,14,1,0,42056.0,0.47,1
44,168684.0,Tourist,9.0,5,3,0,29562.0,0.89,0
25,279830.0,Work,4.3,11,2,0,44906.0,0.95,0
59,12847.0,Student,6.7,10,2,0,13459.0,0.87,0
34,43679.0,Student,7.5,23,1,0,27828.0,0.33,0
26,9687.0,Student,6.7,17,2,0,56266.0,0.44,0
23,7478.0,Student,5.5,3,2,0,142335.0,0.53,0
42,23932.0,Tourist,8.3,3,2,0,13054.0,0.78,0
56,1485384.0,Work,6.2,12,1,0,66942.0,0.53,0
45,241113.0,Tourist,5.5,6,2,0,12305.0,0.65,0
50,192586.0,Work,7.8,22,2,0,88434.0,0.33,0
54,47962.0,Work,4.7,18,3,0,165052.0,0.33,0
26,5562.0,Work,5.0,3,1,0,9543.0,0.81,0
35,104321.0,Tourist,5.3,0,3,0,18596.0,0.37,0
38,310.0,Tourist,6.2,7,1,0,13995.0,0.49,0
19,39589.0,Tourist,4.1,11,2,1,30969.0,0.3,1
55,114327.0,Work,9.0,11,1,0,20958.0,0.68,0
57,27646.0,Student,7.0,19,3,0,120507.0,0.68,1
53,265417.0,Work,8.9,10,2,0,50867.0,0.61,0
54,2595.0,Student,8.0,20,2,0,55391.0,0.85,0
32,243055.0,Student,4.7,20,2,1,26304.0,0.57,1
45,17386.0,Student,5.0,16,2,0,70306.0,0.47,0
35,194109.0,Student,4.2,16,1,0,140462.0,0.53,0
51,101752.0,Work,8.2,22,3,0,22241.0,0.78,0
39,213439.0,Student,7.0,11,3,0,100431.0,0.96,0
28,95149.0,Work,5.1,11,2,0,10538.0,0.79,0
30,62187.0,Student,8.9,16,1,0,689532.0,0.99,0
21,170970.0,Work,7.7,8,2,0,14638.0,0.72,0
39,23938.0,Work,7.5,21,1,0,163433.0,0.96,0
24,54367.0,Student,5.3,12,3,0,15933.0,0.4,1
41,21907.0,Work,5.6,16,1,0,45213.0,0.47,0
21,7873.0,Work,7.3,0,2,0,89208.0,0.76,0
45,48553.0,Work,7.0,20,3,0,105932.0,0.64,0
32,29588.0,Work,7.2,2,3,0,54879.0,0.55,0
18,145141.0,Work,8.4,7,1,1,105804.0,0.55,0
20,16508.0,Student,4.8,7,1,0,6505.0,0.51,0
31,7037.0,Work,4.6,7,2,0,41133.0,0.87,0
55,142132.0,Work,6.8,5,2,0,194491.0,0.55,0
18,24222.0,Student,6.5,14,2,0,102306.0,0.35,0
55,6722.0,Work,6.0,20,1,0,32264.0,0.41,0
55,176941.0,Work,8.5,4,2,0,46201.0,0.65,0
38,88445.0,Student,6.8,5,2,0,14979.0,0.39,0
46,352656.0,Work,6.8,21,3,0,3059.0,0.88,0
22,13209.0,Work,5.8,24,3,0,102103.0,0.94,0
27,10708.0,Student,5.7,22,1,0,64784.0,0.35,0
45,4316.0,Work,8.9,5,1,0,50581.0,0.91,0
38,9411.0,Work,7.1,9,2,0,4930.0,0.78,0
24,12338.0,Student,8.1,22,3,0,27367.0,0.53,0
20,61359.0,Tourist,6.2,18,2,0,5044.0,0.48,0
37,5464.0,Tourist,5.0,1,3,0,2675.0,0.58,1
36,8144.0,Tourist,5.6,6,1,0,16993.0,0.72,0
52,280684.0,Student,5.7,18,2,0,277348.0,0.47,0
21,271.0,Tourist,6.8,12,1,1,53692.0,0.92,1
22,45270.0,Tourist,4.8,3,1,1,25756.0,0.32,1
18,3179.0,Tourist,5.9,10,3,0,22437.0,0.35,1
21,6582.0,Tourist,4.5,17,2,0,18608.0,0.63,0
29,186287.0,Student,6.5,20,1,0,165521.0,0.54,0
44,24523.0,Student,8.7,20,3,0,35351.0,0.52,0
59,1185428.0,Student,5.7,10,3,0,246805.0,0.62,1
40,56400.0,Work,4.2,12,2,0,35358.0,0.7,0
42,6345.0,Tourist,7.0,9,1,0,395986.0,0.4,0
38,50849.0,Work,7.2,16,3,0,122413.0,0.89,0
41,119965.0,Work,6.4,3,2,0,34870.0,0.54,0
42,48190.0,Student,6.0,2,3,0,13551.0,0.64,0
49,15946.0,Student,8.5,6,3,0,51487.0,0.7,0
49,1743.0,Student,8.7,15,1,0,9748.0,0.75,0
22,13580.0,Work,7.4,20,3,0,46622.0,0.38,1
53,268720.0,Work,6.5,5,1,0,315516.0,0.89,0
59,6667.0,Tourist,4.3,17,2,0,108768.0,0.34,1
59,11876.0,Work,5.5,0,3,0,21347.0,0.45,1
56,97727.0,Tourist,5.4,18,2,0,22480.0,0.37,0
33,55801.0,Student,4.3,9,2,0,62391.0,0.83,0
50,3088.0,Work,8.2,2,1,0,21370.0,0.8,0
38,18715.0,Student,8.3,22,3,0,61915.0,0.51,0
26,181762.0,Student,8.6,10,1,0,18951.0,0.85,0
23,22919.0,Tourist,7.7,6,1,0,15422.0,0.94,0
52,188499.0,Tourist,7.6,5,1,1,17932.0,0.43,1
56,205184.0,Student,6.4,13,1,0,109225.0,0.56,0
39,5478.0,Student,8.3,19,2,0,53470.0,0.67,0
58,14149.0,Student,6.6,7,1,0,64781.0,0.51,0
22,59066.0,Student,4.1,10,1,0,286889.0,0.77,0
59,2194.0,Work,6.9,1,1,0,19683.0,0.88,1
40,15763.0,Work,6.0,6,3,0,6334.0,0.81,0
34,49975.0,Work,6.6,16,3,0,54704.0,0.96,0
29,8661.0,Student,6.2,23,2,0,59358.0,0.57,0
40,53218.0,Student,6.5,4,2,1,59436.0,0.43,1
33,8953.0,Student,4.5,5,3,0,25248.0,0.91,1
20,8805.0,Work,4.1,21,1,0,102796.0,0.99,0
47,67257.0,Tourist,5.7,16,3,0,122413.0,0.61,0
39,171454.0,Student,5.3,22,1,1,134314.0,0.43,1
26,7585.0,Student,5.3,14,2,0,49385.0,0.5,0
